TITLE,AUTHOR,DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
"To Mr. Gray, on his odes:","Garrick, David, 1717-1779.",1797?],[Twickenham :,"printed at the Strawberry Hill Press by Thomas Kirgate,",004772929,N13888,CW112998134,K008591.000,CW3312998134
"A select collection of poems: with notes, biographical and historical.:",,1780-82.,London :,"printed by and for J. Nichols,",004859333,T93622,CW115281335,K075606.003,CW3315281637
Medea. A tragedy:,"Glover, Richard, 1712-1785.",1761.,London :,"printed by H. Woodfall: and sold by J. Morgan,",004810925,T975,CW114396538,K020463.000,CW3314396538
"Of stage tyrants. An epistle to the Right Honourable Philip Earl of Chesterfield. Occasion'd by the Honest Yorkshire-man being rejected at Drury-Lane Play-house, and since acted at other theatres with universal applause. By Mr. Carey:","Carey, Henry, 1687?-1743.",1735.,London :,"printed for J. Shuckburgh, and L. Gilliver, J. Jackson, and J. Leake (Bath) And sold by A. Dodd, E. Nutt, and E. Cook,",004807715,T42117,CW110022863,K041283.000,CW3310022863
The Briton: A tragedy. As it is acted at the Theatre-Royal in Drury-Lane by His Majesty's servants. By Mr. Philips.,"Philips, Ambrose, 1674-1749.",1722.,London :,"printed for B. Lintot,",004834569,T57685,CW109502314,K050786.000,CW3309502314
"An essay pointing out the cause, effects and method of treating the present epidemic fever: In a letter to a young physician.",,1741.,Sherborne :,"printed for the author in the year,",004802304,T33431,CW107360498,K036120.000,CW3307360498
"The fast, a poem: translated from the prophet Isaiah. By the Rev. James Murray.","Murray, James, 1732-1782.",1797?],"[Newcastle upon Tyne?,",,004787310,N6833,CW122779190,K004143.000,CW3322779190
The hills of Hybla: being a collection of original poems.,"Carey, George Saville, 1743-1807.",1767.,London :,"printed for the author, by W. Franklin; and sold by J. Fletcher, and J. Wilkie,",004786427,N5881,CW112052086,K003638.000,CW3312052086
"Which is the man?: A comedy, as acted at the Theatre-Royal in Covent Garden. By Mrs Cowley.","Cowley, Mrs. (Hannah), 1743-1809.",1783.,London :,"printed for C. Dilly,",004904216,T52415,CW116473257,K047394.000,CW3316473257
An answer to The tale of a nettle: Written by D. D'Foe.,"Defoe, Daniel, 1661?-1731.",1710.,Oxford [i.e.London?] :,"printed in the year,",004774834,N1651,CW110437202,K001048.000,CW3310437202
"Lectures on rhetoric and belles lettres: By Hugh Blair, ... In three volumes. ...","Blair, Hugh, 1718-1800.",1783.,Dublin :,"printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, [and 8 others in Dublin],",004786433,N5887,CW116527364,K003643.003,CW3316528246
"The King in the country. A dramatic piece, in two acts. Acted at the Theatres-Royal, at Richmond and Windsor, 1788:","Waldron, F. G. (Francis Godolphin), 1744-1818.",1789.,London :,"printed for the editor, and sold at No.62, Great Wild-Street; by Mess. Egerton; Mess. Cox and Phillipson; R. Ryan; H. D. Symonds; and W. Richardson,",004793404,T17110,CW110146273,K028419.000,CW3310146273
"The great law of subordination consider'd: or, the insolence and unsufferable behaviour of servants in England duly enquir'd into. ... In ten familiar letters. ... As also a proposal, containing such heads or constitutions, as wou'd effectually answer this great end, and bring servants of every class to a just ... regulation.","Defoe, Daniel, 1661?-1731.",1724.,London :,"sold by S. Harding; W. Lewis; T. Worrall; A. Bettesworth; W. Meadows; and T. Edlin,",004843571,T70340,CW112656736,K059809.000,CW3312656736
"The recess: or, a tale of other times. By the author of The chapter of accidents.","Lee, Sophia, 1750-1824.",1785.,London :,"printed for T. Cadell,",004874811,T113816,CW111157873,K091116.001,CW3311157873
"The true-born Irishman: or, Irish fine lady. A comedy of two acts. By Charles Macklin.","Macklin, Charles, 1697?-1797.",1783.,Dublin :,"sold by the booksellers,",004773084,N14089,CW110017504,K008736.000,CW3310017504
"Thoughts on the peace, and the probable advantages thereof to the United States of America: By Thomas Paine, ...","Paine, Thomas, 1737-1809.",1783.,[London] :,"Philadelphia printed: London reprinted, for J. Stockdale,",004809440,T5890,CW115793911,K023293.000,CW3315793911
Caractacus: a dramatic poem: written on the model of the ancient Greek tragedy. By the author of Elfrida.,"Mason, William, 1725-1797.",1759.,London :,"printed for J. Knapton; and R. and J. Dodsley,",004861169,T96176,CW109759767,K077446.000,CW3309759767
"The validity of the renunciations of former powers, enquired into, and the present renuncniation of the Duke of Anjou, impartially considered. With a preface, relating to the guarantee for the Protestant succession:","Defoe, Daniel, 1661?-1731.",1712.,London :,"printed, and sold by J. Marphew [sic],",004834147,T56997,CW104727573,K050364.000,CW3304727573
"An essay on regimen: Together with five discourses, medical, moral, and philosophical: serving to illustrate the principles and theory of philosophical medicin, ... By Geo. Cheyne, ...","Cheyne, George, 1673-1743.",1740.,London :,"printed for C. Rivington, and J. Leake, Bath,",004849084,T78855,CW107894009,K065341.000,CW3307894009
"London: or, the progress of commerce. A poem. By Mr. Glover.","Glover, Richard, 1712-1785.",1739.,London :,"printed for T. Cooper,",004807083,T41172,CW109522779,K040720.000,CW3309522779
The highlander: a poem: in six cantos.,"Macpherson, James, 1736-1796.",1758.,Edinburgh :,"printed by Wal. Ruddiman jun. and Company,",004870394,T107966,CW110227871,K086686.000,CW3310227871
Observations on the mode of attendance of the surgeons of Edinburgh on the Royal Infirmary: in a letter addressed to the Royal College of Surgeons; by Benjamin Bell.,"Bell, Benjamin, 1749-1806.",1800.,Edinburgh :,"printed by Adam Neill and Company,",004769834,N10022,CW108559432,K005796.000,CW3308559432
"Three memorials on French affairs: Written in the years 1791, 1792 and 1793. By the late Right Hon. Edmund Burke.","Burke, Edmund, 1729-1797.",1797.,London :,"printed for F. and C. Rivington; sold also by J. Hatchard,",004903131,T50285,CW105829834,K046304.000,CW3305829834
"A review of the London dispensatory: Wherein are considered, the inconsistencies of some medicines, and the real merit of others. Addressed to the College of Physicians.",,1764.,London :,"printed for J. Cooke,",004772504,N13333,CW108110600,K008205.000,CW3308110600
"Richard Coeur de Lion: A comic opera, as performed at the Theatre Royal Covent Garden. Taken from a French comedy of the same name, written by Monsieur Sedaine; by Leonard Macnally, Esq.","MacNally, Leonard, 1752-1820.",1786.,London :,"printed for T. Cadell,",004837496,T61846,CW109733885,K053723.000,CW3309733885
"Sermons on the relative duties: Preached at Queen-Street Chapel, and St. Paul's Covent-Garden. By the Revd. Tho. Francklin, ...","Francklin, Thomas, 1721-1784.",1765.,London :,"printed and sold by W. Bunce; (succesor to the late Mr. R. Francklin) R. Baldwin; J. Dodsley; T. Davies; and C. Moran,",004867796,T104512,CW122217299,K084084.000,CW3322217299
"An essay on the nature and cure of the king's evil: deduced from observations and practice. The second edition: with an addition of remarkable cases of poor sufferers, cured by the author. ...","Morley, John, d. 1776.",1763.,London :,"printed for James Buckland; and sold by T. Toft, in Chelmsford,",004773729,N1487,CW109392492,K000923.000,CW3309392492
"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ...","Dibdin, Charles, 1745-1814.",[1793],London :,"printed for the author, and sold at his warehouse,",004892630,T138147,CW116836330,K108983.002,CW3316958515
"The spleen: or, the offspring of folly. A lyri-comi-tragic tale. In four cantos. ... Dedicated to George Colman, Esq. Author of the spleen, a comic piece, ...","Kenrick, W. (William), 1725?-1779.",1776.,London :,"printed for J. Bew,",004902822,T49771,CW113824125,K045995.000,CW3313824125
"The songs, recitatives, airs, duets, trios, and chorusses, introduced in the pantomime entertainment, of The enchanted castle, as performed at the Theatre-Royal, Covent-Garden. The words by Miles Peter Andrews, Esq; and the music by Mr. Shields:","Andrews, Miles Peter, d. 1814.",1786.,London :,"printed for the author, and sold at the British Library,",004778875,N23806,CW111421000,K013794.000,CW3311421000
"Observations on the superior efficacy of the red Peruvian bark: in the cure of agues and other fevers. Interspersed with occasional remarks on the treatment of other diseases, by the same remedy. By William Saunders, M.D. ...","Saunders, William, 1743-1817.",1782.,London :,"printed for J. Johnson, and J. Murray,",004769880,N10078,CW106901593,K005838.000,CW3306901593
"To the ingenious Mr. Moore, author of the celebrated worm-powder. By Mr. Pope:","Pope, Alexander, 1688-1744.",1716.,London :,"printed for E. Curll,",004809335,T5756,CW125016193,K023197.000,CW3325016193
"A postscript to John Bull: containing the history of the Crown-Inn, with the death of the widow, and what happened thereon.","Arbuthnot, John, 1667-1735.",[1714],London :,"Printed for J. Moor,",004899242,T44101,CW113721277,K042411.000,CW3313721277
"Remarks on Mr. Pope's Rape of the lock. In several letters to a friend. With a preface, occasion'd by the late Treatise on the profound, and the Dunciad. By Mr. Dennis:","Dennis, John, 1657-1734.",1728.,London :,"printed for J. Roberts,",004900854,T46778,CW112974533,K044025.000,CW3312974533
A collection of poems in four volumes. By several hands:,"Dodsley, Robert, 1703-1764.",1755.,London :,"printed by J. Hughs, for R. and J. Dodsley,",004876473,T115892,CW110637070,K092785.004,CW3310637070
"A proposal for the better supplying of churches in our foreign plantations, and for converting the savage Americans to Christianity:","Berkeley, George, 1685-1753.",1724.,London :,"printed by H. Woodfall,",004792727,T14992,CW120440883,K027844.000,CW3320440883
"General view of the agriculture of the county of Northumberland: with observations on the means of its improvement; drawn up for the consideration of the Board of Agriculture and Internal Improvement, by J. Bailey and G. Culley.","Bailey, J. (John), 1750-1819.",1797.,Newcastle :,"printed by Sol. Hodgson; and sold by Mess. Robinson, and G. Nicol, London,",004806752,T40663,CW107047106,K040424.000,CW3307047106
"Winter: A poem. By James Thomson, ...","Thomson, James, 1700-1748.",1726.,London :,"printed for J. Millan and sold by J. Roberts and N. Blandford,",004904283,T52575,CW112963900,K047462.000,CW3312963900
"The maid of the mill. A comic opera: As it is performed at the Theatre Royal in Covent Garden. The music compiled, and the words written by the author of Love in a village.","Bickerstaff, Isaac, 1735-1812.",1765.,London :,"printed for J. Newbery; R. Baldwin; T. Caslon; W. Griffin; W. Nicoll; T. Lownds; and T. Becket,",004805589,T38859,CW113181018,K039360.000,CW3313181018
Mr. Whiston's letter to the Right Honourable the Earl of Nottingham: concerning the eternity of the Son of God and of the Holy Spirit.,"Whiston, William, 1667-1752.",1719.,London :,"printed for J. Senex, and W. Taylor,",004860328,T95112,CW118736825,K076603.000,CW3318736825
"Observations on respiration, and the use of the blood. By Joseph Priestley, LL.D. F.R.S. Read at the Royal Society, Jan. 25, 1776:","Priestley, Joseph, 1733-1804.",1776.,London :,"printed in the year,",004807444,T41757,CW106581805,K041046.000,CW3306581805
"The Copernicus explain'd: or a brief account of the nature and use of an universal astronomical instrument, for the calculation and exhibition of new and full moons, and of eclipses, ... By William Whiston, ...","Whiston, William, 1667-1752.",1715.,London :,"printed for the author,",004872292,T110358,CW106619031,K088587.000,CW3306619031
"The abuses of conscience: set forth in a sermon, preached in the Cathedral church of St. Peter's, York, ... on Sunday, July 29, 1750. By Laurence Sterne, A.M. ...","Sterne, Laurence, 1713-1768.",1750.,York :,"printed by Cæsar Ward: for John Hildyard,",004792521,T14745,CW121271469,K027659.000,CW3321271469
"The history of Great Britain, from the Restoration, to the accession of the house of Hannover: By James Macpherson, in two volumes. ...","Macpherson, James, 1736-1796.",1775.,Dublin :,"printed for J. Exshaw, D. Chamberlain, J. Potts, W. Sleater, J. Williams [and 5 others in Dublin],",004840095,T65487,CW102538108,K056324.001,CW3302538108
"A succinct account of a machine, newly invented for the cure of præternatural curvatures of the spine: together with a detail of several cases, in which this machine has been tried with great success. By D. Merande, M.D:","Merande, D.",1768.,London :,"printed for T. Jones,",004810670,T9372,CW108605794,K024533.000,CW3308605794
"Observations on the spleen and vapours: containing remarkable cases of persons of both sexes, and all ranks, ... who have been miserably afflicted with those melancholy disorders since the fall of South-Sea, and other publick stocks; ... By Sir John Midriff, ...","Midriff, John, Sir.",1721.,London :,"printed for J. Roberts,",004885750,T128231,CW113202621,K102073.000,CW3313202621
"Pope Alexander's supremacy and infallibility examin'd: and the errors of Scriblerus and his man William detected. With the effigies of His Holiness and his prime minister, curiously engrav'd on copper.","Duckett, George, 1684-1732.",1729.,London :,"sold by J. Roberts,",004899217,T44064,CW109550690,K042385.000,CW3309550690
"The golden verses of Pythagoras: Translated from the Greek, by N. Rowe, Esq; With A poem on the late glorious successes, &c. and an Ode for the New-Year, MDCCXVI. By the same hand.","Rowe, Nicholas, 1674-1718.",1732.,London :,"printed for J. Tonson: and sold by W. Feales,",004803655,T35679,CW115804757,K037448.000,CW3315804757
